,mean,std,cv,skewness,kurtosis
3152,0.13968190149536489,0.09657458065014105,69.13893612290617,3.112343302852302,38.12126173411744
3148,0.1408162366840124,0.0969641385961994,68.85863511164848,3.106234779522842,38.139643838333896
3144,0.1421073538147362,0.09753030739505934,68.63142882964983,3.092336478306284,37.92895122486405
3140,0.1444146898940835,0.09880403640599876,68.41688783770095,3.052882369791151,37.06000215892262
3136,0.1457218143342477,0.09934580913225871,68.17497406694748,3.0415971360900587,36.91386353308116
3132,0.1472241807910902,0.10003756935010281,67.94914314521148,3.02549501255577,36.646293376421205
3128,0.14880499656177795,0.10080819362644808,67.74516713529609,3.0055225212828884,36.25402996870679
3124,0.15037613332045247,0.10155183007367082,67.53188011375664,2.9866999591356507,35.908709112040015
3120,0.15249317421367506,0.10279129519223441,67.407145088476,2.9511770290349575,35.08157299354647
3116,0.15419051340594656,0.1036268570606298,67.20702510912925,2.9300383217221073,34.666556408175765
3112,0.1555677685294224,0.10406283269380316,66.89228345788212,2.9219848587106325,34.69098827112413
3108,0.15713830736311943,0.10477329387579601,66.67584475991781,2.903916481763402,34.39551740220424
3104,0.15843448953729103,0.10520346162942425,66.40186864405071,2.894318753641101,34.35382111305298
3100,0.16014446050195216,0.10597652411129746,66.17557908598755,2.87169869411653,33.989315385020674
3096,0.16147328494085492,0.1064065062720288,65.89728221049309,2.860509381468076,33.94896855066112
3092,0.16312777697493241,0.10710123068931533,65.65480917806745,2.838391010906753,33.6521114502236
3088,0.16515769773929323,0.10794571991050637,65.35918179296867,2.8105283333735387,33.31330276610971
3084,0.16683911197995796,0.10858219541542097,65.08197875595545,2.788968382328803,33.080288664513596
3080,0.1684757733258384,0.10914683208491217,64.78488267498149,2.768966147901118,32.94107311414126
3076,0.16961251020170187,0.10926067547998125,64.4178164393943,2.7628218679613017,33.207234356980344
3072,0.17071992047486234,0.10931212267871349,64.03009231415918,2.7570280597094206,33.4831399225571
3068,0.1725103519073781,0.10990860115907772,63.711307723775526,2.7328663007496248,33.308418733831786
3064,0.17392439238600457,0.110141004619725,63.32694517930532,2.720839466900747,33.47050361447273
3060,0.1755260856695565,0.11033232505759294,62.85807869338771,2.7076821025841356,33.76555332433833
3056,0.17720027731997198,0.11078656624045742,62.52053773054159,2.6873441135458003,33.71447405821068
3052,0.17880746147804585,0.11116168760501166,62.16837188232226,2.6694097518618256,33.74142882154995
3048,0.18031025450695765,0.11142400558491862,61.79571200184796,2.6545177141197733,33.86897799238241
3044,0.18207368265770346,0.11189906967243259,61.45812400730182,2.63155018429407,33.79703514569811
3040,0.1834447823141856,0.11202742244728447,61.068742884938146,2.6187724918088544,34.01783583832812
3036,0.18457596559865852,0.11196348787456291,60.65984133493091,2.6094413899229396,34.3992803885061
3032,0.1861077230162579,0.11188813908268704,60.12009457174047,2.5966263376939107,34.99906848170189
3028,0.18704389816007608,0.11169191359319695,59.714278141064334,2.600264147724864,35.63287655626171
3024,0.1884694658249074,0.11194324548114983,59.395958380413596,2.5903465666731007,35.839023496084
3020,0.19004372870783864,0.11236580813764009,59.126291039250376,2.573974745565036,35.78140101418455
3016,0.1919641945741315,0.11309828947833639,58.91634621198112,2.548324460701188,35.431704155045445
3012,0.1936293072023826,0.11366494836992083,58.70234729039107,2.5294642636915845,35.23197907707266
3008,0.19447683044641106,0.11365036407627334,58.43902526352114,2.5359429831059006,35.70433506572371
3004,0.19574498882995292,0.11391174407395062,58.1939516075723,2.5306977821517287,35.92095322082699
3000,0.19692624959897886,0.11424781350713048,58.01553309413298,2.5241438088609667,36.02574808662853
2996,0.19787253359659626,0.11449005141799773,57.8605071340569,2.523663611169496,36.257573270918705
2992,0.19841658430960055,0.1145701559469191,57.742227720314375,2.5331441443697122,36.69059001326452
2988,0.1985525983553709,0.11445594762973309,57.645152255766,2.5511431814709375,37.28169765136216
2984,0.19941563787870656,0.11489376334983563,57.61522244294558,2.5448975034718595,37.28480384936199
2980,0.2011442517423766,0.11589525050718229,57.61797789559488,2.5136288845184827,36.6990198233261
2976,0.20225683109680648,0.11648589449413596,57.593058223275605,2.499412245657127,36.493968659909456
2972,0.20328187131502654,0.11706417298582464,57.587118924348125,2.4881791036272984,36.33304797940348
2968,0.2042579877507659,0.11764048408432429,57.59406786473797,2.4775615640250317,36.12626708619542
2964,0.20540368795450994,0.11833516359385467,57.611021872237245,2.4624519359856825,35.807260735588045
2960,0.20638214137357094,0.1188439737561747,57.584427104599136,2.4502680340866143,35.5886362799654
2956,0.20730429031496644,0.11924197353614055,57.520263258889145,2.4351882519839125,35.32277356660727
2952,0.20875373364012406,0.11998168745592304,57.47522947913476,2.399008735592845,34.55103888127964
2948,0.20968392037977776,0.12051081792107074,57.47260815364504,2.3729583022817833,33.918918950398954
2944,0.21051704295032536,0.12111846329704887,57.53380419922988,2.3472078206175335,33.244092175182395
2940,0.2107831740293123,0.1213572656560386,57.574455937911914,2.3380426534870056,32.92543654359055
2936,0.21146858255903495,0.12188927059596388,57.639422897222325,2.321432831009377,32.43452912623794
2932,0.21257243506645307,0.12266634361366643,57.7056679880998,2.29882085351059,31.843505732635002
2928,0.21375252024899388,0.12335696807436984,57.71018181711965,2.2814417743964697,31.42553540594985
2924,0.21499211965624188,0.12387707653536983,57.619356808724454,2.2772721829419567,31.43444189722066
2920,0.21675596947826611,0.12445939383959302,57.41913089598781,2.272040067019825,31.565173815322595
