wl_nm,reflectance_mean
1341,0.4313392345439957
1342,0.4314149183833872
1343,0.4314887321334828
1344,0.4315606643243432
1345,0.4316310862217985
1346,0.43170057801453715
1347,0.4317695057179485
1348,0.43183819945291957
1349,0.4319068907399085
1350,0.431975754368777
1351,0.4320446690496519
1352,0.4321132886146647
1353,0.432181985426022
1354,0.4322501205142822
1355,0.43231697024080196
1356,0.4323819998598805
1357,0.43244355908693843
1358,0.432500711126645
1359,0.43255167293642494
1360,0.4325942813198375
1361,0.4326215177587731
1362,0.4326343386383822
1363,0.4326305549528423
1364,0.43260836236987904
1365,0.4325663621365248
1366,0.4325026044980369
1367,0.43241631803963837
1368,0.4323064634039947
1369,0.4321720197246233
1370,0.4320132920300719
1371,0.43182925974404773
1372,0.43161946210956503
1373,0.4313843502788113
1374,0.4311216031273103
1375,0.4308309169775629
1376,0.43051150373197966
1377,0.4301615815314984
1378,0.4297819655334501
1379,0.4293722242766994
1380,0.4289321941774535
1381,0.42846316816073016
1382,0.42796601580033256
1383,0.4274431282328739
1384,0.4268968732191895
1385,0.42631936545819504
1386,0.42573054094440205
1387,0.4251336274822377
1388,0.42453084785209505
1389,0.423924516890257
1390,0.42331656223665837
1391,0.4227070781468998
1392,0.42209627613227796
1393,0.4214829575136421
1394,0.4208645349406635
1395,0.420239149981978
1396,0.4196033928333873
1397,0.4189535923577993
1398,0.41828771900876593
1399,0.4176023852703938
1400,0.4168960346717019
1401,0.41616894159368567
1402,0.41542303186592483
1403,0.41466341718152355
1404,0.4138973276625044
1405,0.4131338564698522
1406,0.41240143567252363
1407,0.4117041490616553
1408,0.4110609832753373
1409,0.4104917524150234
1410,0.41001437395213547
1411,0.40964427305050594
1412,0.40939384549443325
1413,0.40927126037626405
1414,0.40928052611174254
1415,0.40942024029469454
1416,0.4096845074586113
1417,0.4100629785989355
1418,0.4105420733127921
1419,0.4111049305262911
1420,0.41173357405187266
1421,0.4124091255193959
1422,0.4131131834389757
1423,0.4138281714450399
1424,0.41453819588067237
1425,0.41522951035062916
1426,0.41589288987195805
1427,0.4165239770406427
1428,0.41712160070483695
1429,0.4176851336470141
1430,0.4182143289464072
1431,0.41871009476926146
1432,0.4191745485017834
1433,0.4196097548767378
1434,0.4200180274843343
1435,0.4204016305641791
1436,0.4207631305599822
1437,0.42110524242088504
1438,0.42143053320638363
1439,0.42174138258681815
1440,0.42203980653347073
1441,0.4223274287223082
1442,0.42260524953570006
1443,0.42287411566491523
1444,0.4231347543421947
1445,0.4233876964903205
1446,0.42363333405643583
1447,0.42387167673357307
1448,0.4241026005606927
1449,0.42432588964995216
1450,0.42454135879839616
1451,0.42474892465435654
1452,0.42494887546352883
1453,0.42514178065259656
1454,0.425328442515564
1455,0.42550981794768095
1456,0.4256868020665
1457,0.4258605287631938
1458,0.42603215556069557
1459,0.42620291651910186
1460,0.4263742017609521
1461,0.4265474785770107
1462,0.4267241900797136
1463,0.42690562152016
1464,0.427092655046873
1465,0.4272858335264721
1466,0.42748544867217747
1467,0.42769144627326455
1468,0.4279037632695423
1469,0.42812213235849883
1470,0.42834639831227106
1471,0.42857609093373966
1472,0.4288104927331717
1473,0.4290488057785321
1474,0.42928996034227473
1475,0.4295329454577027
1476,0.4297768369806271
1477,0.43002103836479444
1478,0.430265103606883
1479,0.430508526748725
1480,0.4307509001606023
1481,0.43099172365451793
1482,0.43123066995152526
1483,0.4314674480073253
1484,0.4317018340481162
1485,0.4319338211988049
1486,0.43216364632784976
1487,0.43239160250908604
1488,0.432618019969058
1489,0.4328430432122436
1490,0.4330667685945515
1491,0.43328915051176137
1492,0.43351020322623485
1493,0.4337301312120333
1494,0.4339491769538827
1495,0.4341676314412254
1496,0.4343856078557503
1497,0.4346030479673454
1498,0.434819710023914
1499,0.4350352877794634
1500,0.4352495333449393
1501,0.43546233725201583
1502,0.4356737878544881
1503,0.4358837884739566
1504,0.4360921848362105
1505,0.436298790516808
1506,0.43650336006811186
1507,0.4367056494820515
1508,0.4369054316327075
1509,0.43710259767224535
1510,0.437297197540943
1511,0.4374894102588053
1512,0.43767945491386173
1513,0.43786746652935593
1514,0.438053406776818
1515,0.4382371966095672
1516,0.4384187403570442
1517,0.4385980455646713
1518,0.4387753661790572
1519,0.4389509020814644
1520,0.43912479883647865
1521,0.439297159444333
1522,0.4394678322239236
1523,0.4396365448017286
1524,0.43980304655633
1525,0.4399672618803969
1526,0.44012930458488586
1527,0.4402892457486541
1528,0.4404472091549819
1529,0.4406032429956907
1530,0.44075728425301325
1531,0.4409092791582853
1532,0.44105920400886467
1533,0.441207184942771
1534,0.441353454715579
1535,0.4414983424273548
1536,0.44164199236361407
1537,0.44178450924810314
1538,0.44192596754907293
1539,0.44206630310934686
1540,0.4422055226762743
1541,0.4423436479772451
1542,0.44248072640563085
1543,0.44261684885924024
1544,0.4427521290742975
1545,0.44288668055942587
1546,0.4430203671320774
1547,0.4431530125696051
1548,0.44328450728445695
1549,0.4434147970612499
1550,0.44354405908154804
1551,0.44367261568129057
1552,0.44380067265611733
1553,0.44392843285160866
1554,0.44405585818701443
1555,0.4441827862602744
1556,0.4443089383203576
1557,0.4444343193195416
1558,0.4445590987648341
1559,0.4446834709046012
1560,0.4448075122848551
1561,0.444931249239546
1562,0.4450545218478637
1563,0.44517716230172705
1564,0.4452990283164547
1565,0.4454200916314519
1566,0.4455404583437403
1567,0.44566027189423896
1568,0.44577966181553175
1569,0.44589868495264096
