wl_nm,reflectance_mean
3532,0.10752171372531069
3536,0.10765084333967875
3540,0.10776172905629959
3544,0.10783174196522885
3548,0.10788705079192806
3552,0.10793894387466961
3556,0.10795123583433434
3560,0.10787481745438185
3564,0.1077071144177156
3568,0.10742812464623683
3572,0.1070589612485028
3576,0.10663357232429606
3580,0.10613020473873452
3584,0.10523441121140353
3588,0.1038333307650697
3592,0.10204004346616052
3596,0.10006594497323296
3600,0.09803631163872188
3604,0.09610405144462553
3608,0.0943339410690888
3612,0.09293431425872004
3616,0.09186158874031074
3620,0.09120278227545588
3624,0.09108770240692898
3628,0.09161390869083003
3632,0.09276666930618625
3636,0.09458470534120285
3640,0.09740448249126249
3644,0.10127493364397588
3648,0.10635412881110475
3652,0.1128648754910298
3656,0.12022619064580081
3660,0.12738463570366046
3664,0.13348861325591077
3668,0.13886514107475414
3672,0.14306718715917965
3676,0.14780153890932562
3680,0.15337973751729528
3684,0.16034210679456137
3688,0.16930927008871474
3692,0.18050488838024
3696,0.1937114216147708
3700,0.20939747676819392
3704,0.22689585037365706
3708,0.2461827466378354
3712,0.2669379824744047
3716,0.2892234500483583
3720,0.3123442079387916
3724,0.335641373962334
3728,0.3585770173743601
3732,0.38047469238582954
3736,0.3999787475275682
3740,0.41617593987694823
3744,0.429180830297553
3748,0.439377191747131
3752,0.44679807800822774
3756,0.4531650920039417
3760,0.45810760625577507
3764,0.4624913243003845
3768,0.4666692450550918
3772,0.47052708818411554
3776,0.4738639716230569
3780,0.47721221240351835
3784,0.48051207260603146
3788,0.48397125132234997
3792,0.4872650165578031
3796,0.49034697319761633
3800,0.49310324337588174
3804,0.49597074227364374
3808,0.4986443943058083
3812,0.5006816920084373
3816,0.5029898689843415
3820,0.5053108384184315
3824,0.5073505942808556
3828,0.5090851865471473
3832,0.5106150546830606
3836,0.5121173249545773
3840,0.5134233820350803
3844,0.5147826675061173
3848,0.5161124293875158
3852,0.5171870692313104
3856,0.5180185661128262
3860,0.5187008017937735
3864,0.5196719633490772
3868,0.5206163299996375
3872,0.5213271623291392
3876,0.5218677855907109
3880,0.5226148353548556
3884,0.5233837445608025
3888,0.523825378637259
3892,0.5240788418294473
3896,0.5250699052749378
3900,0.5257281627220232
3904,0.5260479871216401
3908,0.5264522433948531
3912,0.5269285152820002
3916,0.5273812772077712
3920,0.5276150336463334
3924,0.5279137074490632
3928,0.5282742108304623
3932,0.5285278450086436
3936,0.5287835067048383
3940,0.5289560214853608
3944,0.5294977724296657
3948,0.5301529831392693
3952,0.5306055525704919
3956,0.5310396521589864
3960,0.5316175080718881
3964,0.5322416007459237
3968,0.5329020183002005
3972,0.5335969931304809
3976,0.5343247576325211
3980,0.5350835442020766
3984,0.5358715852349035
3988,0.5366871131267574
3992,0.5375283602733941
3996,0.5383935590705695
4000,0.5392809419140394
